id,trial,package,variety_a,variety_b,variety_c,lon,lat,pdate,hdate,village,district,gender,age,overall_best,overall_worst,yield_best,yield_worst,ovl_variety_a,ovl_variety_b,ovl_variety_c,tmaturity,trial_id2,trial_name
279,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_267,EAP 9508-93,703-SM 15216-11-4-VB ,Rosado,-87.35471278,15.06494355,2017-09-20,2017-12-11,Vallecillo,Yorito Yoro,F,NA,C,B,C,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
280,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_268,703-SM 15216-11-4-VB ,Rosado,SX 14825-7-1,-87.357459359999993,15.06494355,2017-09-20,2017-12-11,Pacayal,Yorito Yoro,M,NA,C,B,C,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
281,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_269,EAP 9510-77,IBC 308-24,MIB 397-72,-87.32724696,15.06626964,2017-09-20,2017-12-11,Campo 7,Yorito Yoro,M,NA,C,B,C,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
282,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_271,Rosado,703-SM 15216-11-4-VB ,IBC 308-24,-87.32038051,15.07289996,2017-09-20,2017-12-11,Pacayal,Yorito Yoro,M,NA,C,B,C,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
283,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_272,SX 14825-7-1,EAP 9508-93,EAP 9510-77,-86.97980433,15.26111456,2017-09-20,2017-12-11,Puente Grande,Jocon Yoro,M,NA,C,A,C,A,Worse,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
284,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_273,MIB 397-72,BFS-24,SJC 730-79,-87.36020594,14.99862856,2017-09-20,2017-12-11,Pacayal,Yorito Yoro,M,NA,A,B,A,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
285,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_275,SJC 730-79,Rosado,MIB 397-72,-87.34372645,15.06229135,2017-09-20,2017-12-11,Campo 7,Yorito yoro,M,NA,B,A,B,A,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
286,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_277,IBC 308-24,SJC 730-79,SX 14825-7-1,-87.43436366,14.94556176,2017-09-10,2017-12-04,Urracal,Victoria Yoro,M,NA,A,C,A,C,Better,Better,Better,85,epm_comercial_frijol_postrera_2017,HND_10_2017
287,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_278,703-SM 15216-11-4-VB ,MIB 397-72,EAP 9508-93,-87.30252772,15.06494355,2017-09-20,2017-12-11,Campo 7,Yorito Yoro,M,NA,C,B,C,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
288,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_279,SX 14825-7-1,BFS-24,Rosado,-87.34372645,15.05433454,2017-09-20,2017-12-11,Pacayal,Yorito Yoro,F,NA,B,A,B,A,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
289,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_281,EAP 9510-77,EAP 9508-93,SJC 730-79,-87.3066476,15.06361745,2017-09-20,2017-12-11,Campo 7,Yorito Yoro,M,NA,A,C,A,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
290,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_282,IBC 308-24,MIB 397-72,703-SM 15216-11-4-VB ,-87.31763392,15.06229135,2017-09-20,2017-12-11,Campo 7,Yorito Yoro,M,NA,B,C,B,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
291,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_283,EAP 9508-93,Rosado,BFS-24,-86.87543422,15.25581504,2017-09-20,2017-12-11,Potrerillos,Jocon Yoro,M,NA,B,C,NA,NA,Worse,Worse,Worse,82,epm_comercial_frijol_postrera_2017,HND_10_2017
292,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_284,BFS-24,EAP 9510-77,MIB 397-72,-86.96469813,15.19486094,2017-09-20,2017-12-11,La Pimienta,Jocon Yoro,M,NA,A,C,A,C,Worse,Worse,Worse,82,epm_comercial_frijol_postrera_2017,HND_10_2017
293,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_286,MIB 397-72,SX 14825-7-1,703-SM 15216-11-4-VB ,-87.43161708,14.99066938,2017-09-18,2017-12-11,Urracal,Victoria Yoro,M,NA,B,C,B,C,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
294,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_288,SX 14825-7-1,IBC 308-24,Rosado,-87.31763392,15.06494355,2017-09-20,2017-12-11,Pacayal,Yorito Yoro,M,NA,A,C,A,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
295,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_290,Rosado,MIB 397-72,SJC 730-79,-87.34883676,15.06636374,2017-09-20,2017-12-11,Nuevo Plan Yorito,Yoro,M,NA,A,B,A,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
296,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_292,IBC 308-24,BFS-24,EAP 9510-77,-87.34189026,15.06437106,2017-09-20,2017-12-11,Nuevo Plan Yorito,Yoro,M,NA,C,B,C,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
297,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_293,SJC 730-79,703-SM 15216-11-4-VB ,Rosado,-86.98392421,15.30350592,2017-09-20,2017-12-11,La Pimienta,Jocon Yoro,NA,NA,C,B,C,B,Worse,Worse,Worse,82,epm_comercial_frijol_postrera_2017,HND_10_2017
298,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_294,EAP 9508-93,Rosado,BFS-24,-87.31351405,15.07555204,2017-09-20,2017-12-11,Vallecillo,Yorito Yoro,M,NA,A,C,A,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
299,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_296,703-SM 15216-11-4-VB ,EAP 9510-77,SJC 730-79,-87.31626063,15.06892179,2017-09-20,2017-12-11,Vallecillo,Yorito Yoro,M,NA,C,B,C,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
300,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_297,SX 14825-7-1,703-SM 15216-11-4-VB ,MIB 397-72,-87.44809657,14.95882969,2017-09-15,2017-12-06,El Zapote,Victoria Yoro,M,NA,C,A,C,A,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
301,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_300,IBC 308-24,MIB 397-72,EAP 9508-93,-87.44534999,14.95882969,2017-09-15,2017-12-04,El Zapote,Victoria Yoro,M,NA,B,C,B,C,Better,Better,Better,80,epm_comercial_frijol_postrera_2017,HND_10_2017
302,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_301,Rosado,BFS-24,MIB 397-72,-87.34902316,15.06677672,2017-09-20,2017-12-11,Nuevo Plan Yorito,Yoro,F,NA,B,C,B,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
303,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_302,EAP 9508-93,SX 14825-7-1,EAP 9510-77,-87.3217538,15.06759572,2017-09-20,2017-12-11,Campo 7,Yorito Yoro,M,NA,C,B,C,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
304,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_303,703-SM 15216-11-4-VB ,IBC 308-24,BFS-24,-86.93173915,15.24786551,2017-09-20,2017-12-11,El Corozo,Jocon Yoro,M,NA,A,B,A,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
305,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_304,Rosado,SJC 730-79,703-SM 15216-11-4-VB ,-86.92487269,15.23329058,2017-09-20,2017-12-11,La Pimienta,Jocon Yoro,M,NA,B,A,B,A,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
306,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_305,SX 14825-7-1,BFS-24,EAP 9508-93,-86.942725479999993,15.23991567,2017-09-20,2017-12-11,EL Caulote,Jocon Yoro,M,NA,B,A,B,A,Worse,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
307,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_309,EAP 9510-77,SX 14825-7-1,Rosado,-87.31626063,15.06494355,2017-09-15,2017-12-04,Pacayal,Yorito Yoro,M,NA,A,C,A,C,Better,Better,Better,80,epm_comercial_frijol_postrera_2017,HND_10_2017
308,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_310,IBC 308-24,EAP 9510-77,BFS-24,-87.32928247,15.0728153,2017-09-20,2017-12-11,Nuevo Plan Yorito,Yoro,M,NA,A,B,A,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
309,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_312,SJC 730-79,MIB 397-72,703-SM 15216-11-4-VB ,-87.34372645,15.07024786,2017-09-20,2017-12-11,Pacayal,Yorito Yoro,M,NA,B,A,B,A,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
310,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_313,EAP 9510-77,EAP 9508-93,MIB 397-72,-86.95645839,15.21076371,2017-09-20,2017-12-11,La Pimienta,Jocon Yoro,M,NA,B,C,A,C,Worse,Worse,Worse,82,epm_comercial_frijol_postrera_2017,HND_10_2017
311,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_314,SX 14825-7-1,Rosado,IBC 308-24,-87.33548671,15.07024786,2017-09-20,2017-12-11,Pacayal,Yorito Yoro,F,NA,C,B,C,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
312,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_315,BFS-24,Rosado,703-SM 15216-11-4-VB ,-87.32450038,15.08085608,2017-09-20,2017-12-11,Vallecillo,Yorito Yoro,M,NA,A,C,A,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
313,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_317,703-SM 15216-11-4-VB ,IBC 308-24,EAP 9508-93,-87.40140468,14.95352261,2017-09-20,2017-12-11,La Pena,Victoria Yoro,M,NA,A,C,A,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
314,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_319,EAP 9508-93,SX 14825-7-1,MIB 397-72,-87.32450038,15.05963911,2017-09-20,2017-12-11,Pacayal,Yorito Yoro,M,NA,C,A,C,A,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
315,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_320,Rosado,EAP 9510-77,SJC 730-79,-87.33136683,15.06229135,2017-09-20,2017-12-11,Pacayal,Yorito Yoro,F,NA,B,C,B,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
316,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_321,IBC 308-24,MIB 397-72,703-SM 15216-11-4-VB ,-87.31214076,15.06229135,2017-09-20,2017-12-11,Pacayal,Yorito Ypro,M,NA,A,B,A,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
317,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_322,Rosado,BFS-24,EAP 9508-93,-86.95096522,15.2240151,2017-09-20,2017-12-11,El Corozo,Jocon Yoro,M,NA,A,C,A,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
318,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_323,SJC 730-79,703-SM 15216-11-4-VB ,IBC 308-24,-87.33666655,15.0660887,2017-09-20,2017-12-11,Nuevo Plan Yorito,Yoro,M,NA,A,C,A,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
319,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_325,SX 14825-7-1,EAP 9510-77,Rosado,-87.31076747,15.06096523,2017-09-20,2017-12-11,Vallecillo Yorito,NA,M,NA,C,B,C,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
320,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_328,EAP 9508-93,IBC 308-24,SJC 730-79,-87.3519662,15.0516822,2017-09-20,2017-12-11,Pacayal,Yorito Yoro,M,NA,B,C,B,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
321,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_329,703-SM 15216-11-4-VB ,Rosado,BFS-24,-86.88504725,15.24256565,2017-09-20,2017-12-11,EL Caulote,Jocon Yoro,M,NA,C,B,A,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
322,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_330,MIB 397-72,SX 14825-7-1,EAP 9508-93,-87.34393551,15.0701279,2017-09-20,2017-12-11,Nuevo Plan Yorito,Yoro,M,NA,A,C,A,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
323,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_331,EAP 9510-77,SJC 730-79,Rosado,-87.02992946,15.19353566,2017-09-20,2017-12-11,Puente Grande,Jocon Yoro,M,NA,B,C,B,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
324,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_332,SJC 730-79,703-SM 15216-11-4-VB ,MIB 397-72,-87.31351405,15.0516822,2017-09-20,2017-12-11,Pacayal,Yorito Yoro,M,NA,A,B,A,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
325,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_333,IBC 308-24,BFS-24,SX 14825-7-1,-87.32759028,15.06660116,2017-09-20,2017-12-11,Nuevo Plan Yorito,Yorito Yoro,M,NA,A,C,A,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
326,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_334,IBC 308-24,MIB 397-72,703-SM 15216-11-4-VB ,-87.30802089,15.07820407,2017-09-20,2017-12-11,Campo 7 Yorito,NA,M,NA,A,C,A,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
327,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_335,SX 14825-7-1,SJC 730-79,EAP 9510-77,-86.94821864,15.22666528,2017-09-20,2017-12-11,El Corozo,Jocon Yoro,M,NA,B,C,B,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
328,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_337,BFS-24,SX 14825-7-1,Rosado,-86.94547206,15.21871465,2017-09-20,2017-12-11,El Corozo,Jocon Yoro,M,NA,A,C,A,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
329,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_338,MIB 397-72,703-SM 15216-11-4-VB ,IBC 308-24,-86.95096522,15.22666528,2017-09-20,2017-12-11,La Pimienta,Jocon Yoro,M,NA,B,C,B,C,Worse,Worse,Worse,82,epm_comercial_frijol_postrera_2017,HND_10_2017
330,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_340,703-SM 15216-11-4-VB ,Rosado,BFS-24,-87.30115443,15.06229135,2017-09-20,2017-12-11,Pacayal,Yorito Yoro,M,NA,C,B,C,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
331,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_343,SJC 730-79,Rosado,IBC 308-24,-87.33823329,15.05698684,2017-09-20,2017-12-11,Pacayal,Yorito Yoro,M,NA,C,A,C,A,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
332,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_345,EAP 9508-93,703-SM 15216-11-4-VB ,SX 14825-7-1,-86.97705775,15.22136489,2017-09-20,2017-12-11,La Pimienta,Jocon Yoro,M,NA,C,B,C,B,Worse,Worse,Worse,82,epm_comercial_frijol_postrera_2017,HND_10_2017
333,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_346,IBC 308-24,SX 14825-7-1,SJC 730-79,-86.90427333,15.200162,2017-09-20,2017-12-11,EL Caulote,Jocon Yoro,M,NA,B,C,B,C,Worse,Worse,Worse,82,epm_comercial_frijol_postrera_2017,HND_10_2017
334,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_348,MIB 397-72,EAP 9510-77,703-SM 15216-11-4-VB ,-87.34647303,15.05963911,2017-09-20,2017-12-11,Pacayal,Yorito Yoro,M,NA,A,B,A,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
335,epm_comercial_frijol_postrera_2017_a01,paquete_epm_comercial_frijol_postrera_2017_a01_349,SX 14825-7-1,EAP 9508-93,BFS-24,-87.35333949,15.07555204,2017-09-20,2017-12-11,Vallecillo,Yorito Yoro,M,NA,A,C,A,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
583,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_026,SRS 56-3,703-SM15216-11-4-VR,MIB 397-72,-87.39762412503654,14.5178995781731,2016-11-07,2017-01-27,Vallecillo,Vallecillo Francisco Morazan,M,NA,B,C,B,A,NA,Better,NA,81,epm_frijol_postrera2016,HND_10_2016
585,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_030,SX 14825-7-1,SRS 56-3,EAP 9508-93,-87.34681235745842,14.500948556742124,2016-10-27,2017-01-16,Trinidad de Quebradas,Vallecillo Francisco Morazan,M,NA,A,B,A,B,Better,Better,Better,81,epm_frijol_postrera2016,HND_10_2016
586,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_036,SRS 56-3,SJC 730-79,IBC 302-29,-87.39693747952873,14.518231938166524,2016-10-11,2016-12-31,Vallecillo,Vallecillo Francisco Morazan,M,NA,B,A,C,A,Better,Better,Better,81,epm_frijol_postrera2016,HND_10_2016
588,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_040,EAP 9508-93,SX 14825-7-1,703-SM 15216-11-4-VB ,-87.38286124661857,14.52587608019956,2016-10-16,2017-01-05,Tuliapita,Vallecillo Francisco Morazan,M,NA,A,B,A,B,Better,Worse,Better,81,epm_frijol_postrera2016,HND_10_2016
589,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_041,EAP 9510-77,IBC 302-29,SX 14825-7-1,-87.27608787015373,15.07157391594273,2016-10-28,2017-01-17,La Esperanza,Yorito Yoro,M,NA,C,A,C,A,Better,Better,Better,81,epm_frijol_postrera2016,HND_10_2016
590,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_042,703-SM 15216-11-4-VB ,MIB 397-72,SRS 56-3,-87.32174979642326,15.115329135105362,2016-11-08,2017-01-28,La Esperanza,Yorito,F,NA,C,A,B,A,Better,Better,Better,81,epm_frijol_postrera2016,HND_10_2016
591,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_043,EAP 9508-93,703-SM15216-11-4-VR,SJC 730-79,-87.30252372220451,15.120632185324313,2016-11-05,2017-01-25,La Esperanza,Yorito,M,NA,A,C,A,C,Better,Worse,Worse,81,epm_frijol_postrera2016,HND_10_2016
594,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_051,SJC 730-79,SRS 56-3,EAP 9510-77,-87.37805472806389,14.954849395681052,2016-10-15,2016-12-15,El Plantel,Victoria Yoro,M,NA,C,A,C,A,Worse,Worse,Better,61,epm_frijol_postrera2016,HND_10_2016
596,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_054,703-SM15216-11-4-VR,IBC 302-29,SRS 56-3,-87.25583182767326,14.93361991469198,2016-11-18,2017-02-07,Monte Galan,Sulaco Yoro,M,NA,A,B,A,B,Better,Better,Better,81,epm_frijol_postrera2016,HND_10_2016
597,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_055,MIB 397-72,703-SM 15216-11-4-VB ,703-SM15216-11-4-VR,-87.24759208157951,15.10737431120332,2016-11-05,2017-02-28,Huguerito 2,Yorito Yoro,F,47,A,C,A,C,Better,Better,Better,115,epm_frijol_postrera2016,HND_10_2016
598,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_056,EAP 9510-77,SX 14825-7-1,EAP 9508-93,-87.25033866361076,15.10737431120332,2016-11-20,2017-02-27,Higuerito 2,Yorito Yoro,M,NA,C,A,C,A,Worse,Worse,Better,99,epm_frijol_postrera2016,HND_10_2016
600,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_058,703-SM 15216-11-4-VB ,SRS 56-3,SJC 730-79,-87.38492118314201,14.969443445368208,2016-10-11,2016-12-15,Guachipilin,Victoria Yoro,M,NA,C,A,C,A,Better,Better,Better,65,epm_frijol_postrera2016,HND_10_2016
602,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_060,EAP 9510-77,703-SM15216-11-4-VR,MIB 397-72,-87.38217460111076,14.972096802195257,2016-10-16,2016-12-23,Cafetales,Victoria Yoro,F,NA,C,A,C,A,Better,Better,Better,68,epm_frijol_postrera2016,HND_10_2016
603,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_071,EAP 9508-93,703-SM15216-11-4-VR,EAP 9510-77,-87.37118827298576,14.969443445368208,2016-10-16,2017-01-05,Chaguitio,Victoria Yoro,F,NA,A,C,A,B,Better,Better,Better,81,epm_frijol_postrera2016,HND_10_2016
605,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_073,SX 14825-7-1,SJC 730-79,IBC 302-29,-87.35745536282951,14.958829689564558,2016-10-29,2017-01-18,Carrizal,Victoria Yoro,F,NA,A,C,A,C,Better,Better,Better,81,epm_frijol_postrera2016,HND_10_2016
606,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_075,SX 14825-7-1,703-SM 15216-11-4-VB ,MIB 397-72,-87.36844169095451,14.972096802195257,2016-09-30,2017-01-28,Tierra Amarilla,Victoria Yoro,F,35,B,A,B,A,Better,Better,Better,120,epm_frijol_postrera2016,HND_10_2016
607,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_088,EAP 9510-77,MIB 397-72,SRS 56-3,-87.64584647611076,14.520558444140676,2016-11-12,2017-01-14,Fatima,Comayagua,M,NA,B,C,B,A,Better,Better,Better,63,epm_frijol_postrera2016,HND_10_2016
608,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_091,703-SM15216-11-4-VR,EAP 9508-93,IBC 302-29,-88.02006827786857,14.739804315515604,2016-10-16,2017-01-05,Laguna Seca,San Jose Comayagua,M,NA,A,C,A,C,Better,Better,Better,81,epm_frijol_postrera2016,HND_10_2016
610,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_095,EAP 9508-93,SJC 730-79,EAP 9510-77,-88.02762137845451,14.734491859942215,2016-10-16,2017-01-05,Palmichal,Comayagua,M,NA,C,A,C,A,Better,Better,Better,81,epm_frijol_postrera2016,HND_10_2016
611,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_096,MIB 397-72,703-SM 15216-11-4-VB ,703-SM15216-11-4-VR,-88.02281485989982,14.74843677942085,2016-11-17,2017-02-06,San Jose de la Cuesta,Comayagua,M,NA,A,C,A,C,Better,Better,Better,81,epm_frijol_postrera2016,HND_10_2016
613,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_101,MIB 397-72,SRS 56-3,IBC 302-29,-88.01800834134514,14.723866560207554,2016-10-20,2017-01-10,Palmichal,Comayagua,M,NA,A,B,A,B,Better,Better,Better,82,epm_frijol_postrera2016,HND_10_2016
614,epm_frijol_postrera2016,paquete_epm_frijol_postrera2016_104,EAP 9510-77,EAP 9508-93,SRS 56-3,-88.1041823525756,14.775328029073677,2016-09-25,2017-01-20,Agua Sarca,Zacapa Santa Barbara,M,NA,B,A,B,A,Better,Better,Better,117,epm_frijol_postrera2016,HND_10_2016
